ZCTA,Total,Total Male%,Total Female%,Male: Under 5%,Male: 5 to 17%,Male: 18 to 39%,Male: 40 to 59%,Male: 60 and Over%,Female: Under 5%,Female: 5 to 17%,Female: 18 to 39%,Female: 40 to 59%,Female: 60 and Over%
94569,55608,0.494982736,0.505017264,0.038897281,0.094842469,0.151417062,0.143864192,0.065961732,0.033340527,0.093116098,0.153952669,0.146633578,0.077974392
94571,180,0.538888889,0.461111111,0,0,0.2,0.338888889,0,0,0,0.155555556,0,0.305555556
94572,10605,0.503818953,0.496181047,0.004148986,0.060914663,0.077510608,0.081659595,0.279585101,0.006129184,0.030928807,0.04950495,0.114285714,0.29533239
94573,10384,0.475250385,0.524749615,0.026290447,0.082241911,0.170165639,0.111228814,0.085323575,0.032646379,0.082916025,0.160053929,0.147053159,0.102080123
94574,36,0.777777778,0.222222222,0,0.194444444,0.583333333,0,0,0,0,0,0.222222222,0
94575,8757,0.473792395,0.526207605,0.018271097,0.049103574,0.118191161,0.124243462,0.163983099,0.029233756,0.059952038,0.114422748,0.134635149,0.187963915
94576,1178,0.307300509,0.692699491,0,0,0.282682513,0.001697793,0.022920204,0,0,0.686757216,0.005942275,0
94577,105,0.533333333,0.466666667,0,0,0,0.019047619,0.514285714,0,0,0,0.266666667,0.2
94578,47682,0.477979112,0.522020888,0.026446038,0.067341974,0.138186318,0.138878403,0.107126379,0.025774926,0.068390588,0.149238706,0.156327335,0.122289334
94579,41865,0.470321271,0.529678729,0.036784904,0.077343843,0.159775469,0.121748477,0.074668578,0.034635137,0.077917115,0.176352562,0.140379792,0.100394124
94580,21883,0.508568295,0.491431705,0.022300416,0.076040762,0.143444683,0.148288626,0.118493808,0.023899831,0.054288717,0.142302244,0.155097564,0.115843349
94582,30488,0.492915245,0.507084755,0.029027814,0.080556284,0.162162162,0.131330359,0.089838625,0.026043033,0.082097875,0.157504592,0.127033587,0.114405668
94583,42576,0.498261932,0.501738068,0.026681699,0.135005637,0.095217963,0.188650883,0.05270575,0.023651823,0.123567268,0.104425028,0.192267944,0.057826005
94585,35231,0.505918084,0.494081916,0.029888451,0.115154268,0.113593142,0.163350458,0.083931765,0.031563112,0.081036587,0.114870427,0.161533876,0.105077914
94586,29525,0.497171888,0.502828112,0.034445385,0.095850974,0.173818798,0.124606266,0.068450466,0.029398815,0.077764606,0.16426757,0.127417443,0.103979678
94587,831,0.547533093,0.452466907,0.027677497,0.072202166,0.110709988,0.161251504,0.175691937,0.014440433,0.057761733,0.06377858,0.17087846,0.145607702
94588,74722,0.517692246,0.482307754,0.030191911,0.074275314,0.182289018,0.127111159,0.103824844,0.022295977,0.061748883,0.148724606,0.134605605,0.114932684
94589,37253,0.477733337,0.522266663,0.018629372,0.105978042,0.10927979,0.153490994,0.090355139,0.028534615,0.103401068,0.123399458,0.154994229,0.111937294
94590,31536,0.476629883,0.523370117,0.038844495,0.082413749,0.156265855,0.106957128,0.092148656,0.031487823,0.088692288,0.154553526,0.12201928,0.126617199
94591,37280,0.492435622,0.507564378,0.037848712,0.072961373,0.161400215,0.121030043,0.099195279,0.030096567,0.0715397,0.160354077,0.128889485,0.116684549
94592,55157,0.485994525,0.514005475,0.024457458,0.070761644,0.159000671,0.121362656,0.110412096,0.029116885,0.059919865,0.148340193,0.140109143,0.13651939
94595,952,0.469537815,0.530462185,0.018907563,0.05987395,0.210084034,0.136554622,0.044117647,0.053571429,0.016806723,0.273109244,0.113445378,0.073529412
94596,18117,0.415190153,0.584809847,0.014792736,0.046089308,0.065021803,0.065021803,0.224264503,0.01490313,0.040680024,0.063807474,0.074460452,0.390958768
94597,21700,0.48078341,0.51921659,0.021935484,0.051889401,0.16764977,0.121658986,0.11764977,0.01764977,0.073640553,0.18,0.120184332,0.127741935
94598,23108,0.504933356,0.495066644,0.030205989,0.064479834,0.177384456,0.135667301,0.097195776,0.031677341,0.058637701,0.159208932,0.127228665,0.118314004
94599,27831,0.472063526,0.527936474,0.035859294,0.076533362,0.10132586,0.126765118,0.131579893,0.031367899,0.074090043,0.108907334,0.147102152,0.166469045
94601,3108,0.459459459,0.540540541,0.007078507,0.035070785,0.061454311,0.117438867,0.238416988,0,0.030566281,0.059202059,0.118725869,0.332046332
94602,53039,0.496747676,0.503252324,0.033296254,0.085823639,0.189030713,0.130432323,0.058164747,0.038877053,0.089726428,0.173400705,0.128848583,0.072399555
94603,30162,0.487169286,0.512830714,0.035939261,0.073237849,0.135136927,0.137490883,0.105364366,0.028181155,0.061998541,0.133644984,0.162389762,0.126616272
94605,35862,0.484635547,0.515364453,0.041102002,0.100329039,0.175059952,0.122469466,0.045675088,0.048379901,0.093553065,0.176844571,0.1242262,0.072360716
94606,43399,0.484020369,0.515979631,0.038595359,0.069609899,0.153505841,0.128597433,0.093711837,0.035530773,0.06732874,0.160856241,0.132791078,0.119472799
94607,38220,0.475196232,0.524803768,0.026268969,0.052904239,0.185400314,0.128231293,0.082391418,0.020068027,0.062951334,0.209942439,0.129513344,0.102328624
94608,26823,0.486373635,0.513626365,0.02255527,0.057450695,0.208999739,0.110315774,0.087052157,0.02203333,0.053200611,0.21160944,0.11825672,0.108526265
94609,31013,0.492309677,0.507690323,0.018476123,0.040563635,0.237448812,0.133266695,0.062554413,0.029213556,0.030600071,0.239802663,0.115596685,0.092477348
94610,23726,0.490601028,0.509398972,0.02908202,0.049608025,0.223467925,0.139425103,0.049017955,0.024445756,0.041768524,0.240622102,0.128635252,0.073927337
94611,31936,0.473384269,0.526615731,0.021793587,0.05116483,0.168837675,0.133517034,0.098071142,0.023672345,0.044651804,0.202999749,0.137587675,0.117704158
94612,38975,0.477075048,0.522924952,0.021808852,0.067556126,0.123438101,0.144887749,0.119384221,0.026042335,0.061449647,0.134778704,0.140449006,0.16020526
94613,15785,0.518656953,0.481343047,0.014887551,0.026797593,0.251124485,0.112828635,0.113018689,0.013240418,0.022299652,0.214254039,0.104973076,0.126575863
94618,855,0.03625731,0.96374269,0.007017544,0.005847953,0.021052632,0.001169591,0.001169591,0,0.026900585,0.934502924,0.002339181,0
94619,17252,0.464699745,0.535300255,0.023475539,0.064862045,0.133839555,0.137201484,0.105321122,0.027648968,0.074020403,0.146301878,0.153315558,0.134013448
94621,24112,0.46736065,0.53263935,0.026833112,0.070421367,0.130557399,0.141423358,0.098125415,0.038943265,0.067891506,0.150132714,0.150547445,0.125124419
94702,35035,0.48328814,0.51671186,0.044526902,0.112915656,0.169259312,0.104295704,0.052290567,0.047324104,0.108862566,0.185471671,0.110860568,0.06419295
94703,16860,0.481494662,0.518505338,0.030723606,0.061447212,0.158185053,0.138137604,0.093001186,0.022657177,0.061506524,0.16826809,0.135883749,0.130189798
94704,21697,0.519564917,0.480435083,0.02645527,0.075863023,0.230308338,0.097386735,0.089551551,0.021247177,0.047472001,0.1955109,0.119693967,0.096511038
94705,29597,0.485184309,0.514815691,0.002162381,0.018143731,0.381964388,0.049396898,0.03351691,0.001723148,0.009832078,0.431192351,0.038855289,0.033212826
94706,13527,0.483477489,0.516522511,0.013602425,0.036519553,0.186737636,0.117690545,0.128927331,0.022325719,0.058549568,0.145265026,0.126339913,0.164042286
94707,21218,0.496135357,0.503864643,0.041097182,0.098171364,0.14063531,0.140211141,0.07602036,0.031576963,0.088604015,0.148317466,0.144264304,0.091101895
94708,11767,0.493328801,0.506671199,0.015721934,0.08056429,0.085748279,0.135038667,0.17625563,0.018696354,0.061273052,0.073340699,0.153310105,0.20005099
94709,11394,0.486396349,0.513603651,0.027558364,0.066614007,0.093294717,0.130331754,0.168597507,0.022819028,0.064507636,0.088467615,0.132262594,0.205546779
94710,11951,0.512676763,0.487323237,0.019496276,0.026022927,0.308593423,0.079909631,0.078654506,0.022424902,0.020082002,0.286921597,0.06919923,0.088695507
94720,7893,0.501456987,0.498543013,0.035347777,0.075509946,0.181426581,0.13759027,0.071582415,0.026479159,0.064107437,0.184974028,0.130115292,0.092867097
94801,2845,0.455184534,0.544815466,0,0.043233743,0.402811951,0.00456942,0.00456942,0,0.007381371,0.531458699,0.00456942,0.001405975
94803,31210,0.507113105,0.492886895,0.035950016,0.100833066,0.169849407,0.127427107,0.073053508,0.033578981,0.091701378,0.177955783,0.11169497,0.077955783
94804,25893,0.486656625,0.513343375,0.017456455,0.065075503,0.137179933,0.150542618,0.116402116,0.025643996,0.069632719,0.128142741,0.149577106,0.140346812
94805,40931,0.485646576,0.514353424,0.035254453,0.082138233,0.171068383,0.126505583,0.070679925,0.032738023,0.079743959,0.172900735,0.126627739,0.102342967
94806,14188,0.480405977,0.519594023,0.028968142,0.065054976,0.157386524,0.132294897,0.096701438,0.021144629,0.063222441,0.153650973,0.151325063,0.130250916
94850,64286,0.504153315,0.495846685,0.029150982,0.089288492,0.181843636,0.127570544,0.076299661,0.02653766,0.077979653,0.163068164,0.136514949,0.091746259
94901,0,0,0,0,0,0,0,0,0,0,0,0,0
94903,41713,0.512358258,0.487641742,0.040514947,0.093424112,0.134058926,0.142641383,0.101718889,0.026658356,0.0762592,0.137535061,0.128185458,0.119003668
94904,30427,0.488612088,0.511387912,0.021855589,0.087060834,0.11654123,0.13727939,0.125875045,0.019127748,0.066749926,0.095901666,0.140072962,0.18953561
94920,12994,0.47421887,0.52578113,0.021086655,0.088348469,0.075958135,0.15514853,0.133677082,0.022087117,0.094889949,0.082268739,0.149299677,0.177235647
94922,12740,0.478728414,0.521271586,0.012401884,0.091051805,0.063971743,0.142857143,0.16844584,0.014599686,0.094427002,0.060832025,0.170722135,0.180690738
94923,1075,0.536744186,0.463255814,0.033488372,0.218604651,0.100465116,0.065116279,0.119069767,0.025116279,0,0.179534884,0.017674419,0.240930233
94924,808,0.527227723,0.472772277,0,0,0.102722772,0.064356436,0.360148515,0,0,0.048267327,0.097772277,0.326732673
94925,1127,0.42945874,0.57054126,0.017746229,0.010647737,0.089618456,0.085181899,0.226264419,0.030168589,0.034605146,0.119787045,0.086956522,0.299023957
94928,9838,0.437588941,0.562411059,0.028969303,0.075116894,0.095547876,0.140272413,0.097682456,0.028867656,0.121264485,0.057938605,0.197499492,0.156840821
94929,44323,0.479412495,0.520587505,0.030999707,0.065473907,0.177018704,0.117974866,0.087945311,0.029036843,0.066105634,0.195068023,0.115086975,0.11529003
94930,254,0.421259843,0.578740157,0.070866142,0.039370079,0.07480315,0.118110236,0.118110236,0.070866142,0.161417323,0.090551181,0.07480315,0.181102362
94931,8728,0.48304308,0.51695692,0.020508708,0.067598533,0.096814849,0.147227314,0.150893676,0.021425298,0.065307058,0.097273144,0.164413382,0.168538038
94933,8926,0.452834416,0.547165584,0.024983195,0.070692359,0.153036074,0.121442976,0.082679812,0.038315035,0.104190007,0.153596236,0.132982299,0.118082008
94937,837,0.390681004,0.609318996,0,0.07646356,0.043010753,0.09916368,0.172043011,0.121863799,0.082437276,0.126642772,0.144563919,0.133811231
94938,742,0.456873315,0.543126685,0.008086253,0,0.056603774,0.17115903,0.221024259,0.026954178,0.028301887,0.022911051,0.156334232,0.308625337
94939,920,0.45,0.55,0,0.033695652,0.17173913,0.032608696,0.211956522,0.05,0.069565217,0.152173913,0.154347826,0.123913043
94940,6747,0.451311694,0.548688306,0.021194605,0.056469542,0.109233734,0.14080332,0.123610494,0.033348155,0.061212391,0.094560545,0.171928264,0.187638951
94941,287,0.459930314,0.540069686,0,0.027874564,0.041811847,0.027874564,0.362369338,0,0,0.111498258,0.202090592,0.226480836
94945,32009,0.466837452,0.533162548,0.020400512,0.092255303,0.070167765,0.156174826,0.127839045,0.021181543,0.090130901,0.086350714,0.177106439,0.158392952
94946,19043,0.498503387,0.501496613,0.023788269,0.067898965,0.11158956,0.154702515,0.140524077,0.026781495,0.065168303,0.105603109,0.161056556,0.14288715
94947,658,0.457446809,0.542553191,0,0.045592705,0.060790274,0.106382979,0.244680851,0.006079027,0.103343465,0.054711246,0.161094225,0.217325228
94949,25867,0.480612363,0.519387637,0.013028183,0.07519233,0.109367147,0.143387327,0.139637376,0.02853056,0.070591874,0.107395523,0.141145088,0.171724591
94950,18695,0.507140947,0.492859053,0.023696175,0.083551752,0.133297673,0.13714897,0.129446376,0.023000802,0.062102166,0.099063921,0.159935812,0.148756352
94951,123,0.617886179,0.382113821,0,0.040650407,0.195121951,0.195121951,0.18699187,0,0.048780488,0.056910569,0.154471545,0.12195122
94952,4574,0.524923481,0.475076519,0.0080892,0.10865763,0.096851771,0.142763446,0.168561434,0.007870573,0.063401836,0.092697857,0.124398776,0.186707477
94954,35503,0.486860265,0.513139735,0.016308481,0.081964904,0.127059685,0.139255838,0.122271357,0.02577247,0.075204912,0.12291919,0.149733825,0.139509337
94956,38763,0.498439233,0.501560767,0.031241132,0.088254263,0.14578335,0.132213709,0.100946779,0.023372804,0.071485695,0.13383897,0.138353585,0.134509713
94957,1146,0.402268761,0.597731239,0.005235602,0.027923211,0.057591623,0.159685864,0.151832461,0.030541012,0.044502618,0.062827225,0.188481675,0.271378709
94960,1219,0.495488105,0.504511895,0.01804758,0.104183757,0.051681706,0.173913043,0.147662018,0.005742412,0.122231337,0.038556194,0.157506153,0.1804758
94963,15868,0.476808672,0.523191328,0.026468364,0.084761785,0.074678598,0.158810184,0.13208974,0.018212755,0.096042349,0.096231409,0.172989665,0.13971515
94964,404,0.415841584,0.584158416,0,0.089108911,0.099009901,0.047029703,0.180693069,0.096534653,0.126237624,0.074257426,0.051980198,0.235148515
94965,3155,0.960380349,0.039619651,0,0,0.604437401,0.261806656,0.094136292,0,0,0,0.023771791,0.015847861
94970,11394,0.438915219,0.561084781,0.017202036,0.0447604,0.090661752,0.117693523,0.168597507,0.025451992,0.060997016,0.111462173,0.186677199,0.176496402
94971,698,0.49713467,0.50286533,0.010028653,0.010028653,0.042979943,0.226361032,0.20773639,0,0.007163324,0.058739255,0.140401146,0.296561605
94972,226,0.407079646,0.592920354,0,0,0.066371681,0.132743363,0.207964602,0,0,0.128318584,0,0.46460177
94973,25,0.52,0.48,0,0,0,0,0.52,0,0,0,0,0.48
95002,1228,0.550488599,0.449511401,0.018729642,0.043973941,0.029315961,0.166123779,0.292345277,0.021986971,0.019543974,0.006514658,0.07247557,0.328990228
95003,2348,0.528960818,0.471039182,0.043867121,0.091993186,0.212947189,0.115843271,0.064310051,0.044293015,0.063458262,0.135008518,0.148637138,0.079642249
95004,25185,0.472622593,0.527377407,0.015008934,0.068135795,0.108636093,0.129124479,0.151717292,0.021957514,0.070359341,0.101488982,0.153742307,0.179829263
95005,4218,0.540540541,0.459459459,0.048838312,0.108582266,0.147226174,0.115931721,0.119962067,0.065196776,0.062825984,0.112612613,0.110715979,0.108108108
95006,7661,0.480224514,0.519775486,0.03928991,0.057694818,0.140582169,0.124918418,0.117739199,0.029239003,0.060305443,0.162250359,0.143192795,0.124787887
95007,9632,0.521075581,0.478924419,0.013081395,0.076515781,0.137562292,0.14929402,0.144622093,0.030107973,0.047342193,0.129464286,0.137354651,0.134655316
95008,374,0.401069519,0.598930481,0.06684492,0.013368984,0.045454545,0.072192513,0.203208556,0,0,0.219251337,0.286096257,0.093582888
95010,46352,0.493053158,0.506946842,0.027636348,0.075638592,0.152269589,0.149529686,0.087978944,0.034518467,0.071604246,0.152420608,0.136002761,0.112400759
95012,8856,0.443992773,0.556007227,0.019083107,0.067863595,0.138663053,0.114724481,0.103658537,0.028342367,0.078026197,0.129742547,0.128952123,0.190943993
95013,10780,0.517717996,0.482282004,0.072912801,0.112244898,0.169573284,0.101762523,0.06122449,0.036827458,0.1283859,0.165584416,0.1,0.05148423
95014,85,0.2,0.8,0,0,0,0.2,0,0,0.223529412,0,0.4,0.176470588
95017,61866,0.498302783,0.501697217,0.021886012,0.106375069,0.112646688,0.168784146,0.088610869,0.022726538,0.104904148,0.102818996,0.166214076,0.105033459
95018,681,0.574155653,0.425844347,0.02349486,0.091042584,0.113069016,0.190895742,0.155653451,0.002936858,0.058737151,0.070484581,0.104258443,0.189427313
95019,6841,0.494518345,0.505481655,0.029820202,0.070457535,0.114456951,0.154071042,0.125712615,0.017979828,0.05525508,0.13638357,0.166349949,0.129513229
95020,7368,0.531758958,0.468241042,0.040038002,0.121335505,0.150787188,0.135722041,0.083876221,0.037459283,0.070575461,0.131378936,0.132600434,0.096226927
95023,64833,0.487020499,0.512979501,0.03121867,0.106905434,0.141208952,0.127974951,0.079712492,0.03100273,0.109219071,0.140730801,0.140237225,0.091789675
95030,53423,0.49669618,0.50330382,0.030979166,0.099039739,0.162401962,0.126256481,0.078018831,0.033768227,0.100967748,0.147764072,0.130842521,0.089961253
95032,13481,0.478451153,0.521548847,0.017802834,0.088049848,0.074697723,0.161115644,0.136785105,0.020102366,0.094429197,0.06802166,0.183814257,0.155181366
95033,26047,0.495450532,0.504549468,0.019925519,0.098475832,0.103735555,0.16274427,0.110569355,0.022229047,0.09502054,0.084885016,0.165854033,0.136560832
95035,9511,0.511197561,0.488802439,0.017032909,0.07507097,0.106192829,0.173062769,0.139838082,0.017348334,0.079697193,0.095468405,0.171380507,0.124908001
95037,79655,0.52163706,0.47836294,0.036444668,0.078601469,0.188952357,0.13455527,0.083083297,0.031849852,0.068671144,0.1552696,0.125415856,0.097156487
95039,51994,0.489633419,0.510366581,0.034907874,0.087144671,0.126341501,0.140650844,0.100588529,0.03069585,0.100242336,0.12061007,0.15020964,0.108608686
95041,1074,0.546554935,0.453445065,0.039106145,0.134078212,0.160148976,0.108007449,0.105214153,0,0.125698324,0.131284916,0.130353818,0.066108007
95043,436,0.623853211,0.376146789,0.116972477,0.19266055,0.107798165,0.135321101,0.071100917,0.098623853,0,0.098623853,0.107798165,0.071100917
95045,731,0.50752394,0.49247606,0.010943912,0.047879617,0.128590971,0.128590971,0.191518468,0.045143639,0.056087551,0.114911081,0.131326949,0.14500684
95046,4217,0.503201328,0.496798672,0.038653071,0.098174057,0.07896609,0.152952336,0.134455774,0.026796301,0.060943799,0.130424472,0.110505098,0.168129002
95050,5918,0.501182832,0.498817168,0.012166272,0.07570125,0.119635012,0.168469077,0.12521122,0.025346401,0.095809395,0.1218317,0.145657317,0.110172356
