ZCTA,Total Population,insurance_access,ARTHRITIS_CrudePrev,DRINKING,BPHIGH_CrudePrev,CANCER_CrudePrev,CASTHMA_CrudePrev,CHD_CrudePrev,COPD_CrudePrev,HIGHCHOL_CrudePrev,CSMOKING_CrudePrev,DIABETES_CrudePrev,OBESITY_CrudePrev,STROKE_CrudePrev,Total_Population_18plus,Less than high school graduate,High school graduate,Some college or associate's degree,Bachelor's degree or higher,Employed_16_above,All_death,Heart_death,Income,Total Male%,Total Female%,Male: Under 5%,Male: 5 to 17%,Male: 18 to 39%,Male: 40 to 59%,Male: 60 and Over%,Female: Under 5%,Female: 5 to 17%,Female: 18 to 39%,Female: 40 to 59%,Female: 60 and Over%,OSM_healthcare_poi,zip_level_facilities,zip_level_facilities_filtered,county_level_facilities,county_level_facilities_filtered,county_name,Population of one race,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some Other Race alone,Two or More Races
93553,2138,0.157,0.249,0.16699999999999998,0.32799999999999996,0.07,0.09,0.07200000000000001,0.081,0.35200000000000004,0.16399999999999998,0.121,0.301,0.04,1395,0.17025257249766138,0.19270346117867165,0.1753975678203929,0.11412535079513564,0.656688493919551,30.0,,51630.0,0.513394311,0.486605689,0.040120286,0.133867936,0.148978825,0.132364365,0.058062899,0.028317253,0.102292946,0.143290314,0.131361985,0.08134319,,,,,,Los Angeles,0.9588400374181478,0.7609915809167446,0.0383536014967259,0.0126286248830682,0.020112254443405,0.0014031805425631,0.1253507951356408,0.0411599625818522
93555,32560,0.11199999999999999,0.23,0.182,0.282,0.07,0.096,0.055,0.063,0.319,0.146,0.092,0.3,0.031,24900,0.07245085995085995,0.19957002457002457,0.29253685503685506,0.20018427518427517,0.793519656019656,294.0,86.0,68794.0,0.392,0.608,0.0,0.0,0.0,0.048,0.344,0.0,0.0,0.0,0.0,0.608,4.0,19.0,11.0,269.0,150.0,Kern,0.9454238329238328,0.789987714987715,0.0366400491400491,0.012561425061425,0.0392506142506142,0.0049447174447174,0.062039312039312,0.054576167076167
93560,18910,0.165,0.21100000000000002,0.179,0.276,0.055,0.10300000000000001,0.053,0.067,0.292,0.17300000000000001,0.10300000000000001,0.332,0.032,15213,0.16414595452141725,0.24669487043892122,0.26250661025912214,0.13114754098360656,0.8337916446324696,143.0,35.0,60743.0,0.653846154,0.346153846,0.0,0.0,0.0,0.384615385,0.269230769,0.0,0.0,0.0,0.0,0.346153846,,,,,,Kern,0.934902168164992,0.6253305129561079,0.0794288736118455,0.0123215230037017,0.0353252247488101,0.0036488630354309,0.1788471708090957,0.0650978318350079
93561,34630,0.152,0.22899999999999998,0.188,0.292,0.068,0.09300000000000001,0.057,0.065,0.321,0.161,0.098,0.321,0.032,27035,0.1124458561940514,0.2171527577245163,0.3157089228992203,0.13537395321975165,0.8082298585041872,286.0,68.0,64246.0,0.514524729,0.485475271,0.026245633,0.123138445,0.163908807,0.127183306,0.074048538,0.037644788,0.113715757,0.151222651,0.110406325,0.072485751,3.0,6.0,4.0,269.0,150.0,Kern,0.9648281836557898,0.7805082298585042,0.0453364135142939,0.0137164308403118,0.0147559919145249,0.0014438348252959,0.1090672827028587,0.0351718163442102
93562,1818,0.13,0.29600000000000004,0.162,0.361,0.075,0.10800000000000001,0.078,0.094,0.358,0.19,0.12300000000000001,0.336,0.043,1273,0.1111111111111111,0.20737073707370737,0.3102310231023102,0.07150715071507151,0.7337733773377337,20.0,,37176.0,0.571514337,0.428485663,0.031990623,0.089453672,0.176734612,0.155779182,0.117556248,0.030132365,0.075531033,0.094370908,0.106406701,0.122044655,,1.0,1.0,764.0,249.0,San Bernardino,0.94004400440044,0.8096809680968097,0.0379537953795379,0.0313531353135313,0.0088008800880088,0.0033003300330033,0.0489548954895489,0.0599559955995599
93591,7285,0.235,0.20600000000000002,0.171,0.297,0.051,0.094,0.06,0.071,0.302,0.171,0.12300000000000001,0.325,0.037000000000000005,4639,0.21070693205216198,0.19039121482498284,0.19752916952642416,0.03816060398078243,0.6776938915579959,50.0,11.0,47453.0,0.652661064,0.347338936,0.0,0.0,0.268907563,0.198879552,0.18487395,0.0,0.019607843,0.044817927,0.151260504,0.131652661,,,,,,Los Angeles,0.9431708991077556,0.5588194921070693,0.115442690459849,0.0137268359643102,0.0076870281400137,0.0015099519560741,0.2459849004804392,0.0568291008922443
93601,1909,0.096,0.312,0.153,0.369,0.095,0.099,0.085,0.09,0.368,0.146,0.124,0.29100000000000004,0.045,1407,0.08852802514405447,0.33001571503404925,0.250392875851231,0.0680984808800419,0.7448926139339969,24.0,,67955.0,0.52173913,0.47826087,0.0,0.0,0.0,0.156521739,0.365217391,0.0,0.12173913,0.095652174,0.052173913,0.208695652,,,,,,Madera,0.9423782084861184,0.9020429544264011,0.003143006809848,0.0230487166055526,0.0052383446830801,0.0,0.0089051859612362,0.0576217915138816
93602,3862,0.087,0.27399999999999997,0.162,0.332,0.08800000000000001,0.096,0.067,0.069,0.341,0.13699999999999998,0.10800000000000001,0.325,0.037000000000000005,2788,0.07923355774210254,0.14500258933195237,0.33713102019678926,0.16053858104609012,0.7410668047643708,41.0,15.0,63804.0,0.539426523,0.460573477,0.012544803,0.082437276,0.12962963,0.134408602,0.180406213,0.0,0.064516129,0.088410992,0.172043011,0.135603345,,,,,,Fresno,0.958829621957535,0.8490419471776282,0.0054375970999482,0.0753495598135681,0.0072501294665976,0.0005178663904712,0.0212325220093215,0.041170378042465
93606,1217,0.266,0.161,0.15,0.257,0.039,0.091,0.049,0.047,0.261,0.146,0.125,0.36200000000000004,0.027999999999999997,684,0.23171733771569433,0.1372226787181594,0.15201314708299096,0.041084634346754315,0.6138044371405095,,,76437.11,0.46969697,0.53030303,0.0,0.202020202,0.136363636,0.045454545,0.085858586,0.101010101,0.121212121,0.156565657,0.075757576,0.075757576,2.0,,,,,Fresno,0.9556285949055052,0.3516844700082169,0.0032867707477403,0.0353327855382087,0.1783073130649137,0.0016433853738701,0.3853738701725555,0.0443714050944946
93656,6313,0.27,0.205,0.159,0.292,0.05,0.10300000000000001,0.06,0.07,0.275,0.184,0.13,0.39299999999999996,0.035,4256,0.2555045144939015,0.1935688262315856,0.16109615079993664,0.06399493109456676,0.6901631553936322,40.0,,49259.0,0.506502486,0.493497514,0.051065091,0.10973562,0.148157903,0.114904685,0.082639186,0.041089125,0.099924275,0.140157377,0.115925328,0.096401409,,2.0,2.0,344.0,194.0,Fresno,0.9532710280373832,0.5510850625693015,0.0171075558371614,0.0139394899413907,0.007761761444638,0.0011088230635197,0.3622683351813717,0.0467289719626168
93608,1114,0.382,0.182,0.147,0.295,0.038,0.10300000000000001,0.064,0.064,0.27699999999999997,0.19399999999999998,0.161,0.435,0.036000000000000004,930,0.5197486535008977,0.18402154398563733,0.1310592459605027,0.0,0.8653500897666068,,0.0,38203.0,0.452173913,0.547826087,0.0,0.127536232,0.194202899,0.102415459,0.028019324,0.079227053,0.13236715,0.195169082,0.100483092,0.04057971,,,,,,Fresno,0.9658886894075404,0.4919210053859964,0.0062836624775583,0.0035906642728904,0.0044883303411131,0.0,0.459605026929982,0.0341113105924596
93609,5640,0.255,0.209,0.15,0.298,0.052000000000000005,0.1,0.063,0.07,0.27399999999999997,0.175,0.134,0.37799999999999995,0.036000000000000004,3811,0.2402482269503546,0.17446808510638298,0.16702127659574467,0.09397163120567376,0.7092198581560284,31.0,,45362.0,0.57109375,0.42890625,0.05703125,0.14375,0.17421875,0.1453125,0.05078125,0.05859375,0.0140625,0.17421875,0.1296875,0.05234375,,2.0,2.0,344.0,194.0,Fresno,0.9650709219858156,0.5390070921985816,0.0056737588652482,0.0276595744680851,0.0687943262411347,0.000531914893617,0.3234042553191489,0.0349290780141844
93610,23833,0.196,0.204,0.16399999999999998,0.262,0.049,0.11800000000000001,0.045,0.065,0.256,0.179,0.09699999999999999,0.326,0.03,17890,0.19300969244325095,0.21109386145260772,0.2815004405656023,0.06503587462761717,0.772710107833676,134.0,34.0,54031.0,0.501062391,0.498937609,0.033223875,0.120919451,0.141008306,0.120919451,0.084991308,0.032064902,0.077651149,0.152984354,0.130577555,0.105659648,2.0,9.0,5.0,54.0,41.0,Madera,0.9613141442537658,0.6158687534091386,0.1051063651239877,0.0185876725548609,0.0194688037594931,0.0015944278940964,0.2006881215121889,0.0386858557462342
93611,45614,0.102,0.207,0.17600000000000002,0.265,0.064,0.08900000000000001,0.045,0.048,0.29100000000000004,0.124,0.087,0.304,0.026000000000000002,35612,0.06024466172666287,0.1619020476169597,0.3109352391809532,0.24764326741789802,0.8110667777436752,351.0,79.0,92811.0,0.442439711,0.557560289,0.031816582,0.087088541,0.144868861,0.126078155,0.052587573,0.025259637,0.068561873,0.244763246,0.150369653,0.068605879,3.0,16.0,9.0,344.0,194.0,Fresno,0.9545972727671328,0.7353444118033937,0.0209804007541544,0.0124084710834392,0.110075853904503,0.0017319244091726,0.0740562108124698,0.0454027272328671
93612,35351,0.156,0.21600000000000003,0.166,0.284,0.06,0.1,0.055,0.064,0.281,0.16,0.10400000000000001,0.344,0.032,26123,0.09951627959605103,0.19139486860343413,0.32273485898560156,0.12531470113999604,0.756583972164861,309.0,69.0,44105.0,0.487391189,0.512608811,0.032434306,0.111593582,0.136423868,0.117709416,0.089230017,0.037143498,0.092838359,0.146107272,0.127372434,0.109147249,1.0,13.0,4.0,344.0,194.0,Fresno,0.9465361658793244,0.6668552516194732,0.0364629006251591,0.0190659387287488,0.0838448700178212,0.00342281689344,0.1368843879946819,0.0534638341206755
93614,11661,0.09,0.294,0.159,0.35,0.09300000000000001,0.094,0.075,0.077,0.365,0.132,0.114,0.28,0.04,9464,0.0482805934310951,0.2455192522082154,0.31712546093816996,0.20066889632107024,0.8505273990223823,135.0,27.0,71047.0,0.497268071,0.502731929,0.039641434,0.094963005,0.169834946,0.114171884,0.078656801,0.037535572,0.084462151,0.170005692,0.108451907,0.102276608,,2.0,1.0,54.0,41.0,Madera,0.9587513935340022,0.8862876254180602,0.0059171597633136,0.0332733041763142,0.0094331532458622,0.0015436068947774,0.0222965440356744,0.0412486064659977
93615,6042,0.366,0.17600000000000002,0.15,0.28600000000000003,0.037000000000000005,0.10400000000000001,0.062,0.065,0.253,0.187,0.146,0.385,0.035,4226,0.3417742469381,0.176266137040715,0.17444554783184377,0.006951340615690168,0.7328699106256207,31.0,0.0,43380.0,0.463194792,0.536805208,0.028459356,0.070772826,0.075363045,0.111417126,0.17718244,0.02879319,0.082123185,0.100066767,0.140043398,0.185778668,,,,,,Tulare,0.9657398212512414,0.4872558755379013,0.0094339622641509,0.0095994703740483,0.0182058920887123,0.0001655081098973,0.4410791128765309,0.0342601787487586
93616,2627,0.3,0.20800000000000002,0.13699999999999998,0.316,0.048,0.099,0.07,0.068,0.27399999999999997,0.171,0.166,0.41200000000000003,0.039,1810,0.2592310620479635,0.1583555386372288,0.18157594213932243,0.08983631518842787,0.7084126379901028,17.0,,36250.0,0.546242319,0.453757681,0.041752009,0.165747597,0.181660627,0.092799748,0.064282338,0.041436899,0.08523712,0.165274933,0.093429967,0.068378762,,,,,,Fresno,0.9725923106204796,0.4944803958888465,0.0049486105824134,0.0083745717548534,0.0555767034640274,0.00114198705748,0.4080700418728588,0.0274076893795203
93618,28262,0.292,0.19,0.153,0.28800000000000003,0.045,0.099,0.061,0.065,0.28300000000000003,0.16699999999999998,0.132,0.364,0.034,20708,0.230839997169344,0.23497983157596772,0.1914584955063336,0.07543698252069918,0.7785011676456018,175.0,41.0,44576.0,0.54531371,0.45468629,0.03950426,0.141750581,0.143299768,0.144461658,0.076297444,0.022463207,0.095274981,0.134004648,0.133617351,0.069326104,1.0,15.0,13.0,163.0,123.0,Tulare,0.963059939140896,0.5359847144575756,0.0064751256103602,0.0097657632156252,0.0196376760314202,0.0006015144009624,0.3905951454249522,0.0369400608591041
93619,28965,0.08,0.204,0.18,0.259,0.066,0.086,0.042,0.044000000000000004,0.298,0.109,0.081,0.292,0.023,28493,0.04978422233730364,0.1448644916278267,0.36778871051268774,0.421267046435353,1.019609873985845,222.0,61.0,120944.0,0.511344137,0.488655863,0.049221481,0.13447728,0.163330156,0.109278678,0.055036543,0.042357801,0.115919924,0.152971084,0.110613282,0.066793772,,,,,,Fresno,0.9581563956499224,0.7694804073882272,0.0177455549801484,0.0079751424132573,0.1168651821163473,0.0008976350768168,0.0451924736751251,0.0418436043500776
93620,9591,0.24,0.218,0.16699999999999998,0.306,0.055999999999999994,0.10400000000000001,0.067,0.076,0.29100000000000004,0.17300000000000001,0.128,0.35100000000000003,0.038,6446,0.2250026066103639,0.19674695026587427,0.1734959858200396,0.07684287352726514,0.6972161401313731,83.0,15.0,45014.0,0.501659362,0.498340638,0.031945887,0.109112558,0.126896866,0.132368961,0.10133509,0.034124591,0.102981785,0.123299471,0.13672637,0.101208421,,1.0,1.0,74.0,50.0,Merced,0.95662600354499,0.6783442810968616,0.0374309248253571,0.0106349702846418,0.0098008549681993,0.0008341153164424,0.2195808570534876,0.0433739964550099
93622,9581,0.34700000000000003,0.196,0.145,0.301,0.042,0.105,0.064,0.069,0.276,0.191,0.158,0.424,0.037000000000000005,7163,0.36541070869429076,0.1892286817659952,0.15374178060745225,0.03924433775180044,0.7904185366871934,44.0,,39290.0,0.727941176,0.272058824,0.0,0.301470588,0.0,0.154411765,0.272058824,0.0,0.0,0.0,0.147058824,0.125,,3.0,3.0,344.0,194.0,Fresno,0.9673311762864002,0.6093309675399228,0.0084542323348293,0.0136728942699091,0.0058449013672894,0.0001043732387015,0.3299238075357478,0.0326688237135998
93624,1134,0.418,0.174,0.14300000000000002,0.28600000000000003,0.03,0.114,0.055999999999999994,0.071,0.249,0.237,0.156,0.465,0.034,563,0.31128747795414463,0.0873015873015873,0.05202821869488536,0.04585537918871252,0.5652557319223986,,0.0,32216.0,0.552631579,0.447368421,0.0,0.0,0.0,0.070175439,0.48245614,0.0,0.0,0.0,0.061403509,0.385964912,,,,,,Fresno,0.982363315696649,0.3668430335097001,0.0061728395061728,0.0035273368606701,0.0,0.0,0.6058201058201058,0.0176366843033509
93625,7313,0.22,0.201,0.15,0.293,0.052000000000000005,0.092,0.057999999999999996,0.057999999999999996,0.28800000000000003,0.152,0.131,0.361,0.033,5771,0.17571448106112403,0.22712976890469028,0.23629153562149596,0.1500068371393409,0.826473403527964,65.0,17.0,54806.0,0.58783008,0.41216992,0.057405281,0.160734788,0.148105626,0.092996556,0.12858783,0.011481056,0.123995408,0.141216992,0.104477612,0.030998852,,6.0,4.0,344.0,194.0,Fresno,0.9522767674005196,0.4868043210720634,0.0168193627786134,0.0221523314645152,0.1129495419116641,0.0010939422945439,0.3124572678791193,0.0477232325994803
93626,1359,0.08800000000000001,0.28,0.157,0.342,0.08900000000000001,0.094,0.07,0.07200000000000001,0.354,0.132,0.11199999999999999,0.312,0.038,1806,0.1346578366445916,0.23031640912435614,0.4326710816777042,0.5312729948491538,1.3362766740250185,17.0,,86473.0,0.475865492,0.524134508,0.028663606,0.094304504,0.143814369,0.115771187,0.093311825,0.036232783,0.124705298,0.140588162,0.102742276,0.119865988,,,,,,Fresno,0.9315673289183224,0.8498896247240618,0.0051508462104488,0.0183958793230316,0.0397350993377483,0.0,0.0183958793230316,0.0684326710816777
93630,19162,0.27399999999999997,0.19699999999999998,0.153,0.287,0.047,0.1,0.057999999999999996,0.066,0.282,0.18100000000000002,0.132,0.385,0.033,13933,0.26891764951466446,0.20712869220331906,0.19851790001043731,0.052551925686254046,0.758689072121908,105.0,25.0,49360.0,0.542168675,0.457831325,0.0,0.0,0.0,0.385542169,0.156626506,0.0,0.0,0.289156627,0.0,0.168674699,,6.0,5.0,344.0,194.0,Fresno,0.953919215113245,0.5227533660369481,0.0044880492641686,0.0166997181922555,0.0647635946143408,0.0007827992902619,0.3444316877152698,0.046080784886755
93631,15941,0.161,0.22,0.165,0.29,0.064,0.094,0.057999999999999996,0.061,0.304,0.142,0.10800000000000001,0.336,0.032,11544,0.11404554293958974,0.17150743366162724,0.24885515337808167,0.18976224829057148,0.7691487359638668,125.0,30.0,68502.0,0.514929686,0.485070314,0.042910807,0.126517049,0.170535542,0.108264304,0.066701984,0.043007128,0.116547871,0.157146985,0.103833558,0.064534772,,3.0,2.0,344.0,194.0,Fresno,0.9611065805156516,0.7389749702026222,0.0054576249921585,0.0121698764192961,0.0334985258139389,0.0013800890784768,0.1696254940091587,0.0388934194843485
93635,38776,0.235,0.193,0.177,0.278,0.051,0.098,0.055,0.062,0.28600000000000003,0.159,0.113,0.337,0.032,27172,0.20107798638332988,0.21974932948215392,0.21170311532906952,0.06821229626573139,0.7403548586754694,241.0,45.0,62526.0,0.409090909,0.590909091,0.0,0.0,0.272727273,0.136363636,0.0,0.0,0.0,0.5,0.090909091,0.0,1.0,12.0,8.0,74.0,50.0,Merced,0.9503301010934598,0.5937177635650918,0.0357953373220548,0.0135135135135135,0.0307922426243036,0.0036104807097173,0.2729007633587786,0.0496698989065401
93636,11908,0.132,0.25,0.171,0.311,0.071,0.09699999999999999,0.064,0.07200000000000001,0.33399999999999996,0.147,0.111,0.293,0.035,9927,0.1121095062143097,0.1992777964393685,0.3237319449109842,0.1985220020154518,0.8674000671817266,108.0,18.0,83977.0,0.505002428,0.494997572,0.041694998,0.125886353,0.154201068,0.118018456,0.065201554,0.046648859,0.12593492,0.133438562,0.106799417,0.082175814,,4.0,3.0,54.0,41.0,Madera,0.96800470272086,0.8108834397044004,0.0136882767887134,0.0141921397379912,0.0265367819952972,0.0005038629492777,0.1022002015451797,0.03199529727914
93637,37743,0.23199999999999998,0.193,0.175,0.268,0.052000000000000005,0.095,0.053,0.057999999999999996,0.281,0.146,0.109,0.307,0.03,28089,0.22094163156081922,0.18824682722624062,0.2479665103462894,0.0870625016559362,0.785973558010757,257.0,59.0,56462.0,0.506978499,0.493021501,0.03877782,0.109769898,0.101622029,0.119502075,0.137306677,0.010184836,0.092342512,0.111429649,0.138740098,0.140324406,,23.0,19.0,54.0,41.0,Madera,0.9549585353575496,0.5669925549108444,0.0328007842513843,0.0233685716556712,0.0331452189810031,0.0010068092096547,0.2976445963489919,0.0450414646424502
93638,49068,0.32,0.17800000000000002,0.16899999999999998,0.268,0.040999999999999995,0.10099999999999999,0.055,0.062,0.266,0.171,0.126,0.34299999999999997,0.033,33741,0.2971182848292166,0.15812749653542024,0.18364310752425206,0.0487486753077362,0.7240767913915382,270.0,61.0,45811.0,0.465481172,0.534518828,0.041597743,0.106962148,0.140751192,0.104261944,0.071908144,0.044589861,0.123552593,0.155079303,0.128125912,0.083171159,2.0,9.0,7.0,54.0,41.0,Madera,0.9571818700578788,0.485346865574305,0.0315684356403358,0.0311404581397244,0.0098027227520991,0.0010801336920192,0.3982432542593951,0.0428181299421211
93640,11880,0.419,0.171,0.14800000000000002,0.287,0.032,0.10800000000000001,0.061,0.067,0.257,0.218,0.157,0.447,0.035,8455,0.42508417508417506,0.14713804713804715,0.12601010101010102,0.013468013468013467,0.7436868686868687,51.0,,30752.0,0.507590323,0.492409677,0.04377954,0.119362333,0.176780421,0.106564928,0.0611031,0.047564688,0.113554434,0.153228391,0.106484819,0.071577345,,4.0,4.0,344.0,194.0,Fresno,0.9629629629629628,0.5212962962962963,0.0096801346801346,0.0141414141414141,0.007070707070707,0.0004208754208754,0.4103535353535353,0.037037037037037
93643,3171,0.09300000000000001,0.297,0.158,0.354,0.092,0.098,0.078,0.081,0.364,0.141,0.121,0.287,0.042,2231,0.07978555660674866,0.1870072532324188,0.2901292967518133,0.1466414380321665,0.7171239356669821,41.0,,58819.0,0.793721973,0.206278027,0.0,0.0,0.134529148,0.228699552,0.430493274,0.0,0.0,0.0,0.139013453,0.067264574,,1.0,1.0,54.0,41.0,Madera,0.9413434247871334,0.7675812046672974,0.010091453800063,0.1261431725007884,0.0091453800063071,0.0012614317250078,0.0271207820876695,0.0586565752128666
93644,8637,0.10300000000000001,0.312,0.149,0.369,0.09699999999999999,0.09699999999999999,0.086,0.08900000000000001,0.366,0.14,0.124,0.28600000000000003,0.046,7417,0.07039481301377794,0.23572999884219056,0.3645941877966887,0.18802825054995947,0.8750723630890356,115.0,26.0,51745.0,0.570966583,0.429033417,0.048868128,0.095580309,0.102766798,0.120733022,0.203018326,0.005030543,0.048868128,0.105641394,0.090549766,0.178943586,2.0,6.0,5.0,54.0,41.0,Madera,0.9656130600903092,0.9092277411138128,0.0043996758133611,0.0244297788583999,0.0119254370730577,0.0005789047122843,0.0150515225193933,0.0343869399096908
93646,10557,0.368,0.193,0.139,0.301,0.038,0.11,0.066,0.07400000000000001,0.26899999999999996,0.209,0.161,0.445,0.038,7340,0.3016955574500332,0.17836506583309653,0.18878469262100975,0.026427962489343565,0.7468030690537084,42.0,,27761.0,0.351351351,0.648648649,0.0,0.0,0.0,0.243243243,0.108108108,0.0,0.0,0.0,0.27027027,0.378378378,,3.0,3.0,344.0,194.0,Fresno,0.9628682390830728,0.4446338922042246,0.0074831865113195,0.0167661267405512,0.0111774178270341,0.0002841716396703,0.4825234441602728,0.0371317609169271
93647,11874,0.319,0.17800000000000002,0.146,0.28600000000000003,0.039,0.098,0.06,0.061,0.27,0.16899999999999998,0.142,0.364,0.034,7500,0.23842007748020885,0.17323564089607546,0.1800572679804615,0.03991915108640728,0.6494020549098871,41.0,,35000.0,0.509456466,0.490543534,0.049412166,0.150281138,0.157778156,0.094905435,0.057079571,0.058868632,0.116118589,0.157522576,0.100272619,0.057761118,,6.0,6.0,163.0,123.0,Tulare,0.9647128179215092,0.4614283308068048,0.0066531918477345,0.0072427151760148,0.0757958564931783,0.0002526528549772,0.4133400707427994,0.0352871820784908
