ZCTA,Total Population,insurance_access,ARTHRITIS_CrudePrev,DRINKING,BPHIGH_CrudePrev,CANCER_CrudePrev,CASTHMA_CrudePrev,CHD_CrudePrev,COPD_CrudePrev,HIGHCHOL_CrudePrev,CSMOKING_CrudePrev,DIABETES_CrudePrev,OBESITY_CrudePrev,STROKE_CrudePrev,Total_Population_18plus,Less than high school graduate,High school graduate,Some college or associate's degree,Bachelor's degree or higher,Employed_16_above,All_death,Heart_death,Income,Total Male%,Total Female%,Male: Under 5%,Male: 5 to 17%,Male: 18 to 39%,Male: 40 to 59%,Male: 60 and Over%,Female: Under 5%,Female: 5 to 17%,Female: 18 to 39%,Female: 40 to 59%,Female: 60 and Over%,OSM_healthcare_poi,zip_level_facilities,zip_level_facilities_filtered,county_level_facilities,county_level_facilities_filtered,county_name,Population of one race,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some Other Race alone,Two or More Races
91006,31715,10.5,17.8,13.2,27.0,5.9,6.1,4.5,3.8,31.1,8.6,9.9,18.2,2.6,25632,1854,3964,7170,12644,26749,221.0,64.0,103224.0,0.491723518,0.508276482,0.029509757,0.081627796,0.123248189,0.148394944,0.108942831,0.023771749,0.062271934,0.120947697,0.156882966,0.144402137,3.0,49.0,3.0,6130.0,1247.0,Los Angeles,0.9668611067318305,0.3562036891061012,0.0095853696988806,0.0032161437805454,0.553838877502759,0.0005360239634242,0.0434810026801198,0.0331388932681696
91007,34095,10.7,18.5,12.3,28.0,6.4,5.9,4.9,3.9,31.7,8.3,10.3,17.4,2.8,26981,2609,4461,6286,13625,28003,277.0,87.0,83964.0,0.484434735,0.515565265,0.030280964,0.083894654,0.116451241,0.142302324,0.111505553,0.01859943,0.089507858,0.10483039,0.160567996,0.142059591,4.0,12.0,3.0,6130.0,1247.0,Los Angeles,0.9737791465024196,0.3195776506819182,0.0137263528376594,0.0034902478369262,0.5912597155008066,0.0002053086962897,0.0455198709488194,0.0262208534975802
91008,1391,8.9,25.5,12.7,32.7,10.7,6.5,6.8,4.9,36.0,6.4,9.8,19.2,3.6,939,90,112,255,482,951,11.0,,96500.0,0.469105405,0.530894595,0.026028843,0.084535115,0.117481534,0.121116192,0.119943721,0.021133779,0.07744167,0.118155704,0.156612733,0.157550709,1.0,,,,,Los Angeles,0.9712437095614666,0.702372393961179,0.0179726815240833,0.0028756290438533,0.201294033069734,0.0,0.0467289719626168,0.0287562904385334
91010,26074,18.4,18.7,16.3,27.5,5.8,7.5,5.0,4.6,29.2,10.6,10.9,26.3,3.0,21460,3746,4895,7438,5381,22008,243.0,79.0,74738.0,0.450184502,0.549815498,0.019372694,0.045202952,0.092250923,0.107933579,0.185424354,0.026752768,0.042435424,0.110701107,0.128228782,0.241697417,,14.0,3.0,6130.0,1247.0,Los Angeles,0.9546674848508092,0.5154943621998926,0.0788908491217304,0.007862238244995,0.1348469739970852,0.001150571450487,0.2164224898366188,0.0453325151491907
91011,20280,6.1,20.0,15.9,26.5,7.6,6.6,4.5,3.6,32.3,6.6,7.8,19.4,2.4,15019,423,1031,2810,10755,15981,130.0,38.0,175652.0,0.465769522,0.534230478,0.020849128,0.068460955,0.147232752,0.13373768,0.095489007,0.028430629,0.068764215,0.154927976,0.142797574,0.139310083,2.0,6.0,1.0,6130.0,1247.0,Los Angeles,0.9657790927021696,0.6894477317554241,0.0053747534516765,0.0011834319526627,0.257396449704142,0.0002465483234714,0.0121301775147929,0.0342209072978303
91016,40598,13.9,17.9,18.0,25.2,5.7,7.5,4.2,4.2,28.4,10.4,8.7,25.1,2.5,32706,3465,7134,10841,11266,33665,290.0,81.0,77622.0,0.484261859,0.515738141,0.03044185,0.098517314,0.094478105,0.131422097,0.129402492,0.024087483,0.107137579,0.083690459,0.164080587,0.136742032,6.0,15.0,3.0,6130.0,1247.0,Los Angeles,0.9495295334745554,0.5990689196512143,0.0648061480861126,0.0075126853539583,0.1143652396669786,0.0020198039312281,0.1617567367850633,0.0504704665254446
91020,8415,10.9,18.9,16.8,25.6,6.2,7.4,4.5,4.6,30.0,10.9,8.4,22.0,2.6,6970,840,1241,2314,2575,7219,76.0,17.0,67742.0,0.486485829,0.513514171,0.025106435,0.085099136,0.145310789,0.141661598,0.08930787,0.021676195,0.072448607,0.142367109,0.161780805,0.115241455,4.0,19.0,1.0,6130.0,1247.0,Los Angeles,0.9644682115270352,0.6308972073677956,0.0122400475341651,0.0035650623885918,0.2746286393345217,0.0014260249554367,0.041711229946524,0.0355317884729649
91702,59705,22.3,14.5,18.6,22.6,4.0,7.8,3.9,3.9,25.1,11.5,9.6,27.7,2.3,48674,8625,13324,18458,8267,50087,359.0,84.0,68852.0,0.502445452,0.497554548,0.02970021,0.088543119,0.141354755,0.136666582,0.106180786,0.020754669,0.071488305,0.126428626,0.156128836,0.122754112,,11.0,6.0,6130.0,1247.0,Los Angeles,0.9539234569969014,0.571442927727996,0.0287413114479524,0.0119085503726656,0.0772297127543756,0.0016581525835357,0.262942802110376,0.0460765430030985
91024,10917,7.3,21.4,17.4,27.2,7.8,7.2,4.7,4.2,31.7,8.1,7.9,22.8,2.6,8940,200,1276,2236,5228,9146,100.0,30.0,100988.0,0.475500985,0.524499015,0.015174331,0.082010888,0.149079115,0.141202363,0.088034287,0.016448512,0.078999189,0.138074829,0.156724198,0.134252288,,1.0,0.0,6130.0,1247.0,Los Angeles,0.9568562791975818,0.8213794998625996,0.0184116515526243,0.0040304112851515,0.0764862141613996,0.0008244023083264,0.03572410002748,0.0431437208024182
91030,25616,8.4,16.5,16.7,23.6,5.8,6.5,3.6,3.1,28.4,7.5,7.6,20.3,2.1,19338,729,1768,4420,12421,19956,145.0,37.0,104432.0,0.464416392,0.535583608,0.018935236,0.064306623,0.094401756,0.158251006,0.128521771,0.022502744,0.076472741,0.093944383,0.160995243,0.181668496,6.0,4.0,0.0,6130.0,1247.0,Los Angeles,0.944761086820737,0.5434884447220487,0.0300983760149906,0.0040599625234228,0.3112507807620237,0.0003513429106808,0.0555121798875702,0.0552389131792629
91040,20372,12.3,20.9,18.1,27.6,6.7,7.9,5.2,5.4,30.7,11.9,9.2,25.3,2.9,16891,1929,3765,5660,5537,17280,187.0,56.0,86594.0,0.490306978,0.509693022,0.026953232,0.112181613,0.116394274,0.14802824,0.08674962,0.025783048,0.080781683,0.136014354,0.167648321,0.099465616,1.0,38.0,4.0,6130.0,1247.0,Los Angeles,0.957932456312586,0.7555468289809543,0.013351659139996,0.0061358727665423,0.0845768702140192,0.0010799136069114,0.0972413116041625,0.0420675436874141
91042,27585,13.9,20.8,17.9,27.8,6.2,8.2,5.3,5.9,30.0,13.6,9.6,26.6,3.0,22398,3018,5588,8156,5636,22926,196.0,51.0,64532.0,0.493790214,0.506209786,0.024090977,0.056511547,0.127487655,0.161953215,0.12374682,0.022295376,0.05461619,0.118160507,0.156366901,0.154770812,2.0,44.0,0.0,6130.0,1247.0,Los Angeles,0.9485952510422332,0.7293819104585826,0.0170744970092441,0.0056189958310676,0.0937466014138118,0.0005800253761102,0.1021932209534167,0.0514047489577669
91046,156,10.0,38.2,7.8,44.7,16.7,7.1,11.1,8.2,41.7,5.4,13.7,20.1,6.0,158,29,82,0,47,158,,,76437.11,0.490877401,0.509122599,0.025254024,0.057850627,0.154268338,0.140955277,0.112549136,0.020173552,0.0661203,0.133093525,0.149484536,0.140250686,,,,,,Los Angeles,0.9423076923076924,0.8525641025641025,0.0,0.0,0.0512820512820512,0.0,0.0384615384615384,0.0576923076923076
91101,20460,12.9,15.1,18.3,22.6,4.8,7.4,3.8,3.6,24.3,9.9,7.5,23.2,2.3,18682,1468,1799,4558,10857,18880,140.0,36.0,70075.0,0.575949367,0.424050633,0.0,0.0,0.0,0.0,0.575949367,0.0,0.0,0.0,0.0,0.424050633,3.0,32.0,2.0,6130.0,1247.0,Los Angeles,0.9539100684261974,0.5291300097751711,0.0816226783968719,0.0052297165200391,0.2197458455522971,0.0011241446725317,0.1170576735092864,0.0460899315738025
91103,27480,20.3,18.8,16.2,29.2,5.4,8.3,5.1,4.9,28.4,12.2,11.6,29.4,3.4,21571,4454,4618,5595,6904,22310,232.0,60.0,71231.0,0.452442159,0.547557841,0.028417855,0.034681,0.213694789,0.111427904,0.064220612,0.031175508,0.032530965,0.24360832,0.121149801,0.119093246,8.0,12.0,4.0,6130.0,1247.0,Los Angeles,0.9523289665211062,0.4284934497816594,0.2082241630276564,0.0074599708879184,0.0703420669577874,0.0008005822416302,0.2370087336244541,0.0476710334788937
91104,36751,15.5,18.8,17.5,26.9,5.8,8.0,4.7,4.7,28.4,11.4,9.6,27.0,2.9,29859,5003,5499,6893,12464,30527,253.0,67.0,77919.0,0.475179869,0.524820131,0.031924509,0.081528616,0.146317654,0.127300336,0.088108753,0.027152102,0.079503959,0.156874797,0.13905058,0.122238693,,21.0,4.0,6130.0,1247.0,Los Angeles,0.9460967048515688,0.6026502680199178,0.109139887350004,0.0071834780005986,0.0734945987864275,0.0021768115153329,0.1514516611792876,0.0539032951484313
91105,11254,7.4,22.0,15.9,29.1,8.6,6.8,5.4,4.1,33.9,7.0,8.6,21.5,2.8,10528,485,769,2284,6990,10616,139.0,37.0,131158.0,0.473966309,0.526033691,0.040133073,0.068094207,0.12998363,0.150736653,0.085018746,0.033373818,0.070021651,0.150129376,0.148756403,0.123752442,1.0,36.0,17.0,6130.0,1247.0,Los Angeles,0.9609027901190688,0.7511995734849831,0.046116936200462,0.0029322907410698,0.1280433623600497,0.0005331437711036,0.0320774835614003,0.0390972098809312
91106,24229,11.6,15.2,18.6,22.3,5.0,7.1,3.6,3.4,24.8,9.2,7.3,22.2,2.1,21329,1310,2911,5230,11878,21640,130.0,36.0,82211.0,0.48505984,0.51494016,0.027898867,0.060711738,0.115875406,0.126099707,0.154474122,0.027502576,0.049457082,0.107315527,0.139969882,0.190695094,2.0,13.0,1.0,6130.0,1247.0,Los Angeles,0.9521234883816914,0.5623013743860663,0.0669858434107887,0.0046225597424573,0.2171777621858104,0.0010730942259276,0.0999628544306409,0.0478765116183086
91107,32940,10.4,18.4,17.0,25.8,6.5,6.9,4.4,3.8,29.5,8.5,8.4,22.1,2.5,26650,2042,3704,6933,13971,27294,246.0,79.0,102850.0,0.497788044,0.502211956,0.040989704,0.050581373,0.217045766,0.114904279,0.074266922,0.035430451,0.037975179,0.205418314,0.119249892,0.10413812,,67.0,6.0,6130.0,1247.0,Los Angeles,0.9515179113539768,0.6121736490588949,0.0539769277474195,0.0053126897389192,0.1949908925318761,0.0009107468123861,0.0841530054644808,0.048482088646023
91108,13361,6.4,18.2,12.7,26.6,7.0,5.6,4.3,3.0,32.6,5.6,8.7,16.0,2.3,10365,249,692,1609,7815,10895,84.0,35.0,165765.0,0.490600868,0.509399132,0.031997046,0.060363659,0.143248316,0.143032951,0.111958896,0.030458727,0.057256253,0.141125435,0.148017106,0.132541612,,6.0,0.0,6130.0,1247.0,Los Angeles,0.9683406930618964,0.4174837212783474,0.0041913030461791,0.0003742234862659,0.530948282314198,0.0001496893945063,0.0151934735423995,0.0316593069381034
91801,52735,16.0,16.2,13.0,26.5,4.8,6.3,4.5,3.9,29.6,10.4,11.1,19.8,2.7,45790,6825,10687,11668,16610,46865,370.0,106.0,60519.0,0.471994328,0.528005672,0.029102941,0.06330396,0.156554914,0.127958405,0.095074108,0.03116243,0.069786286,0.171342719,0.142678686,0.113035552,12.0,18.0,8.0,6130.0,1247.0,Los Angeles,0.964160424765336,0.2738029771499004,0.0174267564236275,0.00599222527733,0.545899307860055,0.0007205840523371,0.1203185740020859,0.0358395752346638
91201,22781,13.5,21.3,17.9,28.0,6.5,8.5,5.6,6.3,29.8,14.1,9.4,25.9,3.2,19379,3499,4705,5278,5897,19768,171.0,49.0,60101.0,0.488971963,0.511028037,0.018018692,0.101757009,0.089719626,0.140934579,0.138542056,0.016747664,0.088523364,0.071327103,0.176897196,0.15753271,1.0,53.0,1.0,6130.0,1247.0,Los Angeles,0.9501777797287212,0.7780167683595979,0.0133005574821122,0.0023703963829507,0.0905140248452657,0.000438962293139,0.0655370703656555,0.0498222202712786
91202,22830,10.2,20.6,17.4,27.0,7.0,7.7,5.1,5.1,29.7,11.1,8.5,23.0,2.9,19772,2009,3868,5315,8580,20116,180.0,50.0,75703.0,0.4583566,0.5416434,0.01752502,0.054379107,0.137279326,0.141574675,0.107598471,0.025256647,0.070443709,0.154976161,0.150981487,0.139985396,1.0,27.0,3.0,6130.0,1247.0,Los Angeles,0.957161629434954,0.7540078843626807,0.0140604467805519,0.0016206745510293,0.1586070959264126,0.0004818221638195,0.0283837056504599,0.0428383705650459
91203,13220,12.8,19.8,17.3,26.8,6.1,8.1,5.1,5.5,28.8,13.0,9.2,24.6,2.9,12713,1613,3091,3448,4561,12959,87.0,24.0,61071.0,0.465153138,0.534846862,0.024887556,0.056457486,0.138230885,0.128721354,0.116855858,0.01773399,0.053973013,0.163289784,0.140458342,0.159391733,2.0,86.0,1.0,6130.0,1247.0,Los Angeles,0.9451588502269288,0.6770045385779122,0.0145990922844175,0.0031770045385779,0.1735249621785174,0.0005295007564296,0.0763237518910741,0.0548411497730711
91204,16032,17.6,20.3,15.8,28.7,5.8,8.2,5.8,6.1,29.2,14.2,11.1,26.6,3.4,15347,2980,3926,4311,4130,15673,142.0,38.0,49122.0,0.48092148,0.51907852,0.026411421,0.07293965,0.175924724,0.124594419,0.081051265,0.023750811,0.051914341,0.188838417,0.134782609,0.119792343,1.0,109.0,8.0,6130.0,1247.0,Los Angeles,0.9571482035928144,0.5991766467065869,0.0200224550898203,0.0044286427145708,0.18562874251497,0.0014346307385229,0.1464570858283433,0.0428517964071856
91205,37810,15.2,21.3,16.5,28.8,6.3,8.4,6.0,6.4,30.4,13.8,10.6,26.3,3.4,31633,5111,7274,9024,10224,32260,315.0,94.0,44835.0,0.485178657,0.514821343,0.02403461,0.067991241,0.17064573,0.130588047,0.09191903,0.032420018,0.055867115,0.17721519,0.123110613,0.126208407,4.0,172.0,5.0,6130.0,1247.0,Los Angeles,0.9537423961914836,0.6836286696641101,0.0145993123512298,0.0035440359693202,0.1483469981486379,0.0003438243850833,0.1032795556731023,0.0462576038085162
91206,33065,11.2,21.2,16.6,28.2,7.0,7.8,5.4,5.4,30.7,11.4,9.4,23.8,3.1,28408,2812,5597,8593,11406,29123,277.0,77.0,70141.0,0.463680323,0.536319677,0.014506616,0.060895903,0.154471545,0.126946171,0.106860088,0.033290823,0.050852861,0.167463733,0.140576014,0.144136245,,53.0,3.0,6130.0,1247.0,Los Angeles,0.9526992287917738,0.7140783305610162,0.0160592771813095,0.0027521548465144,0.174293059125964,0.0010282776349614,0.0444881294420081,0.0473007712082262
91207,10506,8.5,22.2,16.9,28.6,7.8,7.5,5.4,5.0,31.7,9.8,8.8,23.1,2.9,8955,379,1750,2714,4112,9314,103.0,35.0,85956.0,0.464377213,0.535622787,0.034053945,0.059759924,0.138230807,0.129307119,0.103025418,0.032816143,0.055614727,0.151760269,0.142951726,0.152479922,,9.0,0.0,6130.0,1247.0,Los Angeles,0.9605939463163906,0.8057300590138968,0.007805063773082,0.0019988577955454,0.11736150770988,0.0001903674090995,0.0275080906148867,0.0394060536836093
91208,16245,8.1,20.1,17.6,26.3,7.1,7.2,4.6,4.3,30.4,9.1,8.0,21.8,2.5,12569,476,1741,3492,6860,12855,105.0,29.0,108374.0,0.474118394,0.525881606,0.024657783,0.07478923,0.137158916,0.130631856,0.106880609,0.025654972,0.063094914,0.109962832,0.18620252,0.140966368,,34.0,2.0,6130.0,1247.0,Los Angeles,0.9583871960603264,0.7655894121268082,0.0075100030778701,0.0012311480455524,0.1615881809787627,0.0003077870113881,0.0221606648199446,0.0416128039396737
91210,328,14.5,14.2,19.1,21.4,3.8,7.8,3.3,4.3,23.6,15.5,6.9,23.1,2.1,393,0,26,94,273,393,,,135741.0,0.474274905,0.525725095,0.023770492,0.077868852,0.106809584,0.160970996,0.104854981,0.018474149,0.08738966,0.127238335,0.162168979,0.130453972,2.0,5.0,0.0,6130.0,1247.0,Los Angeles,0.9908536585365854,0.5457317073170732,0.024390243902439,0.0,0.3445121951219512,0.0,0.0762195121951219,0.0091463414634146
91214,30356,8.5,18.8,17.0,25.3,6.5,7.0,4.3,4.0,30.1,8.9,7.9,20.8,2.4,23720,1642,3512,6685,11881,24685,215.0,59.0,104981.0,0.582230624,0.417769376,0.051039698,0.11342155,0.255198488,0.162570888,0.0,0.0,0.092627599,0.217391304,0.09073724,0.017013233,9.0,44.0,0.0,6130.0,1247.0,Los Angeles,0.9609302938463564,0.6535116616154961,0.0061931743312689,0.0033271840822242,0.2714125708261958,0.0005600210831466,0.0259256819080247,0.0390697061536434
91301,25488,6.9,19.4,19.4,24.7,6.7,7.4,4.1,4.0,29.8,8.7,7.0,22.7,2.3,20577,703,2787,5743,11344,21434,160.0,36.0,124012.0,0.477052002,0.522947998,0.017799721,0.103712606,0.102380875,0.14957612,0.103582681,0.020463183,0.087569429,0.117484653,0.170916296,0.126514438,,21.0,3.0,6130.0,1247.0,Los Angeles,0.9642576898932832,0.8496939736346516,0.0130649717514124,0.0024717514124293,0.0722300690521029,0.0010200878844946,0.025776836158192,0.0357423101067168
91302,25709,6.7,20.1,18.8,25.5,7.1,7.5,4.3,4.1,30.4,8.7,7.2,22.5,2.4,20427,520,2695,5461,11751,21317,156.0,36.0,133996.0,0.490962254,0.509037746,0.024948735,0.079744817,0.120452647,0.14486975,0.120946305,0.020239994,0.093681173,0.117110959,0.158502316,0.119503304,3.0,7.0,1.0,6130.0,1247.0,Los Angeles,0.962542300361741,0.8477575946166712,0.0170368353494885,0.0023338130615737,0.0793496440935081,0.000350071959236,0.0157143412812633,0.0374576996382589
91303,26855,23.7,14.6,18.7,22.8,3.9,8.0,3.8,4.3,24.7,13.7,9.0,28.3,2.3,24307,6225,5800,7046,5236,25085,105.0,36.0,61250.0,0.484426475,0.515573525,0.013327344,0.099468404,0.113020365,0.128743636,0.129866727,0.017108416,0.105383348,0.102837676,0.160302486,0.129941599,5.0,87.0,2.0,6130.0,1247.0,Los Angeles,0.9508843790727984,0.486240923477937,0.0422267734127723,0.0078942468814001,0.1043381120834109,0.0016384285980264,0.3085458946192515,0.0491156209272016
91304,50231,17.1,18.2,17.4,26.0,5.7,7.8,4.7,4.7,28.4,11.9,9.3,25.9,2.7,42633,6922,9966,13863,11882,44009,326.0,107.0,70505.0,0.503577534,0.496422466,0.034002406,0.079592224,0.220129171,0.122395998,0.047457734,0.03995441,0.076901159,0.192870259,0.122174381,0.064522257,,15.0,2.0,6130.0,1247.0,Los Angeles,0.9490752722422408,0.5746650474806394,0.0509048197328343,0.0060520395771535,0.1345185244171925,0.0014532858195138,0.1814815552149071,0.0509247277577591
91306,45061,19.5,17.4,17.0,25.9,5.0,7.7,4.7,4.9,27.9,12.9,10.0,26.4,2.8,38903,8037,9539,11968,9359,40253,277.0,58.0,69917.0,0.494913633,0.505086367,0.027004654,0.076838174,0.16101617,0.138775961,0.091278674,0.034270893,0.077629183,0.14368757,0.142418278,0.107080444,1.0,32.0,4.0,6130.0,1247.0,Los Angeles,0.9468498257917046,0.4914671223452653,0.0462262266705133,0.0058365327001176,0.1786023390515079,0.0012205676749295,0.2234970373493708,0.0531501742082954
91307,24474,8.9,20.9,17.5,27.5,7.4,7.4,4.9,4.6,31.4,9.5,8.3,22.8,2.7,20646,1467,3765,5821,9593,21389,232.0,67.0,120474.0,0.497503925,0.502496075,0.029892508,0.08212891,0.178952454,0.124723218,0.081806836,0.032610008,0.072265389,0.152743669,0.142074963,0.102802045,,13.0,11.0,6130.0,1247.0,Los Angeles,0.953869412437689,0.7492849554629403,0.0290920977363732,0.002696739396911,0.1294434910517283,0.0006128953174797,0.0427392334722562,0.046130587562311
91355,32605,9.4,18.5,19.5,24.3,6.1,7.6,4.1,4.3,28.2,10.2,7.4,23.6,2.4,23957,1074,3538,9142,10203,24747,249.0,62.0,95696.0,0.487463127,0.512536873,0.037149705,0.111971485,0.116734267,0.152992871,0.068614798,0.034476401,0.108130531,0.131422075,0.153761062,0.084746804,10.0,31.0,14.0,6130.0,1247.0,Los Angeles,0.9565404079128969,0.7670295966876246,0.0278484894954761,0.0040177886827173,0.1065480754485508,0.0010427848489495,0.0500536727495782,0.0434595920871032
91311,36557,10.9,20.1,17.2,27.2,6.7,7.4,4.9,4.7,30.5,10.2,8.9,23.5,2.8,33521,2513,7176,11277,12555,34615,364.0,114.0,91897.0,0.489578983,0.510421017,0.027941232,0.087126533,0.107816712,0.165483467,0.10121104,0.021335561,0.079799552,0.113207547,0.161876922,0.134201435,1.0,65.0,12.0,6130.0,1247.0,Los Angeles,0.9533605055119404,0.6597368493038269,0.0421259950214733,0.005689744782121,0.165112016850398,0.0015865634488606,0.0791093361052602,0.0466394944880597
91316,26898,9.6,21.6,17.9,27.6,7.6,7.9,5.3,5.1,30.4,10.5,8.2,24.1,2.9,24232,1766,3991,7048,11427,24699,225.0,66.0,76978.0,0.496804525,0.503195475,0.024388452,0.067949754,0.149122163,0.137074855,0.118269301,0.022796836,0.064056417,0.132985626,0.140380519,0.142976077,3.0,40.0,3.0,6130.0,1247.0,Los Angeles,0.9420031229087664,0.7945943936352146,0.0369544204030039,0.0024908915160978,0.0605621235779611,0.0012268570153914,0.0461744367610974,0.0579968770912335
91320,44274,8.6,19.5,18.8,27.0,6.8,8.2,4.3,4.4,31.9,10.0,7.6,24.1,2.4,33845,1802,4734,11006,16303,35413,239.0,60.0,118986.0,0.463490606,0.536509394,0.025738549,0.073248303,0.13197154,0.13823404,0.094298174,0.034689662,0.071805633,0.141742352,0.146037575,0.142234172,1.0,15.0,5.0,377.0,132.0,Ventura,0.9582825134390388,0.7735691376428604,0.0128743732213036,0.004765776753851,0.1052988209784523,0.0010841577449518,0.0606902470976193,0.0417174865609612
91321,34882,18.9,18.4,18.3,25.6,5.8,8.0,4.8,5.0,27.5,12.4,8.9,26.7,2.7,25631,4591,6031,9090,5919,26652,239.0,65.0,73187.0,0.49648639,0.50351361,0.029821206,0.09511208,0.120263298,0.146548657,0.104741149,0.02875378,0.093666607,0.108855186,0.15829034,0.113947696,3.0,11.0,3.0,6130.0,1247.0,Los Angeles,0.958173269881314,0.6491886933088699,0.0301014850065936,0.0075397052921277,0.0606043231466085,0.0018347571813542,0.2089043059457599,0.0418267301186858
91324,27669,15.1,18.0,17.1,25.6,5.8,7.5,4.7,4.5,28.1,10.6,9.1,24.1,2.7,24538,2903,4130,8352,9153,25215,268.0,82.0,80260.0,0.496736638,0.503263362,0.035544188,0.095284295,0.158758158,0.132033868,0.075116129,0.028311872,0.087316987,0.149732463,0.130358088,0.107543952,,90.0,9.0,6130.0,1247.0,Los Angeles,0.9513896418374354,0.557916802197405,0.0487187827532617,0.0046983989302107,0.176334526003831,0.0015540857999927,0.1621670461527341,0.0486103581625646
91325,32417,14.3,17.7,17.6,25.0,5.7,7.7,4.6,4.5,27.1,10.7,8.5,23.8,2.6,28155,3128,5629,9853,9545,28912,252.0,69.0,71400.0,0.537883384,0.462116616,0.03016515,0.070138187,0.206437479,0.122817661,0.108324907,0.019716886,0.052949107,0.140680822,0.126255477,0.122514324,1.0,21.0,7.0,6130.0,1247.0,Los Angeles,0.948051948051948,0.5775056297621618,0.0570379739025819,0.0057068821914427,0.1690471049140882,0.0025295369713421,0.136224820310331,0.0519480519480519
91326,33708,9.0,18.5,16.4,25.8,6.6,6.8,4.3,3.9,30.6,8.5,8.3,20.1,2.4,29109,2216,4171,7397,15325,30294,291.0,83.0,117590.0,0.480520607,0.519479393,0.013535792,0.072885033,0.173680405,0.136804049,0.083615329,0.028691251,0.070571222,0.17813449,0.136341287,0.105741142,1.0,4.0,1.0,6130.0,1247.0,Los Angeles,0.959505161979352,0.5868636525453899,0.0347691942565563,0.0019579921680313,0.2964874807167438,0.0008899964400142,0.0385368458526165,0.0404948380206479
91343,60254,23.2,16.4,16.9,25.2,4.7,7.8,4.5,4.6,27.3,13.0,10.2,27.6,2.7,49284,11427,11866,14191,11800,51259,354.0,101.0,66661.0,0.496315873,0.503684127,0.033606427,0.097299012,0.155420477,0.128294307,0.08169565,0.037094984,0.083693641,0.157397325,0.130176014,0.095322163,,45.0,17.0,6130.0,1247.0,Los Angeles,0.9544760513824808,0.4733129750721944,0.0438311149467255,0.0069704915856208,0.1421150463039798,0.0018090085305539,0.2864374149434062,0.0455239486175191
91330,2702,16.2,4.4,21.3,9.9,0.7,11.1,0.9,2.0,8.8,9.5,2.0,21.2,0.7,3171,0,410,2615,146,3257,0.0,0.0,76437.11,0.496628966,0.503371034,0.024051295,0.082418338,0.099755084,0.152811029,0.137593219,0.021326949,0.071163213,0.105423925,0.155507857,0.149949091,1.0,,,,,Los Angeles,0.9337527757216876,0.4189489267209474,0.2638786084381939,0.0070318282753515,0.1221317542561065,0.0025906735751295,0.1191709844559585,0.0662472242783123
91331,103689,31.1,15.0,17.4,24.5,3.9,8.0,4.5,4.4,25.9,13.3,11.6,30.8,2.7,79296,31004,21753,18634,7905,82437,513.0,131.0,63807.0,0.383788763,0.616211237,0.0,0.004912496,0.376727049,0.002149217,0.0,0.0,0.021492171,0.592876881,0.001842186,0.0,,32.0,7.0,6130.0,1247.0,Los Angeles,0.9596967855799554,0.443865790971077,0.0333883054133032,0.0088051770197417,0.0435533180954585,0.0011380184976226,0.4289461755827523,0.0403032144200445
91335,74363,19.6,18.1,17.2,26.1,5.4,7.9,4.9,5.1,28.0,12.6,10.0,26.9,2.9,63522,13627,15221,19952,14722,65819,578.0,169.0,63748.0,0.500303438,0.499696562,0.026124144,0.09122115,0.184907736,0.128231144,0.069819265,0.02913008,0.10160443,0.164757534,0.122740807,0.081463711,2.0,92.0,16.0,6130.0,1247.0,Los Angeles,0.9476218011645576,0.537767438107661,0.0407326224063042,0.0066430886327878,0.1237308876726328,0.0012102793055686,0.237537485039603,0.0523781988354423
