id,Geographic Area Name,Income,zcta
8600000US96040,ZCTA5 96040,74479.0,96040
8600000US96041,ZCTA5 96041,32024.0,96041
8600000US96044,ZCTA5 96044,47228.0,96044
8600000US96046,ZCTA5 96046,76437.11,96046
8600000US96047,ZCTA5 96047,45833.0,96047
8600000US96048,ZCTA5 96048,53629.0,96048
8600000US96049,ZCTA5 96049,76437.11,96049
8600000US96050,ZCTA5 96050,24598.0,96050
8600000US96051,ZCTA5 96051,54500.0,96051
8600000US96052,ZCTA5 96052,43250.0,96052
8600000US96054,ZCTA5 96054,41667.0,96054
8600000US96055,ZCTA5 96055,48103.0,96055
8600000US96056,ZCTA5 96056,55000.0,96056
8600000US96057,ZCTA5 96057,36635.0,96057
8600000US96058,ZCTA5 96058,41563.0,96058
8600000US96059,ZCTA5 96059,41375.0,96059
8600000US96061,ZCTA5 96061,76437.11,96061
8600000US96062,ZCTA5 96062,60625.0,96062
8600000US96063,ZCTA5 96063,48859.0,96063
8600000US96064,ZCTA5 96064,49604.0,96064
8600000US96065,ZCTA5 96065,47250.0,96065
8600000US96067,ZCTA5 96067,47150.0,96067
8600000US96068,ZCTA5 96068,76437.11,96068
8600000US96069,ZCTA5 96069,66875.0,96069
8600000US96071,ZCTA5 96071,76437.11,96071
8600000US96073,ZCTA5 96073,92222.0,96073
8600000US96074,ZCTA5 96074,44750.0,96074
8600000US96075,ZCTA5 96075,16875.0,96075
8600000US96076,ZCTA5 96076,28194.0,96076
8600000US96080,ZCTA5 96080,41316.0,96080
8600000US96084,ZCTA5 96084,31477.0,96084
8600000US96085,ZCTA5 96085,76437.11,96085
8600000US96086,ZCTA5 96086,45750.0,96086
8600000US96087,ZCTA5 96087,40329.0,96087
8600000US96088,ZCTA5 96088,51039.0,96088
8600000US96090,ZCTA5 96090,40139.0,96090
8600000US96091,ZCTA5 96091,50547.0,96091
8600000US96092,ZCTA5 96092,84688.0,96092
8600000US96093,ZCTA5 96093,46039.0,96093
8600000US96094,ZCTA5 96094,51857.0,96094
8600000US96096,ZCTA5 96096,51786.0,96096
8600000US96097,ZCTA5 96097,44782.0,96097
8600000US96101,ZCTA5 96101,44500.0,96101
8600000US96103,ZCTA5 96103,67386.0,96103
8600000US96104,ZCTA5 96104,41250.0,96104
8600000US96105,ZCTA5 96105,76437.11,96105
8600000US96106,ZCTA5 96106,70455.0,96106
8600000US96107,ZCTA5 96107,49909.0,96107
8600000US96108,ZCTA5 96108,77938.0,96108
8600000US96109,ZCTA5 96109,56210.0,96109
8600000US96110,ZCTA5 96110,59063.0,96110
8600000US96111,ZCTA5 96111,76437.11,96111
8600000US96112,ZCTA5 96112,42813.0,96112
8600000US96113,ZCTA5 96113,49198.0,96113
8600000US96114,ZCTA5 96114,92759.0,96114
8600000US96115,ZCTA5 96115,76437.11,96115
8600000US96116,ZCTA5 96116,52477.0,96116
8600000US96117,ZCTA5 96117,39559.0,96117
8600000US96118,ZCTA5 96118,53929.0,96118
8600000US96119,ZCTA5 96119,76437.11,96119
8600000US96120,ZCTA5 96120,59643.0,96120
8600000US96121,ZCTA5 96121,90545.0,96121
8600000US96122,ZCTA5 96122,55435.0,96122
8600000US96123,ZCTA5 96123,66875.0,96123
8600000US96124,ZCTA5 96124,46250.0,96124
8600000US96125,ZCTA5 96125,111250.0,96125
8600000US96126,ZCTA5 96126,43438.0,96126
8600000US96128,ZCTA5 96128,65577.0,96128
8600000US96129,ZCTA5 96129,76437.11,96129
8600000US96130,ZCTA5 96130,56949.0,96130
8600000US96132,ZCTA5 96132,32188.0,96132
8600000US96133,ZCTA5 96133,76437.11,96133
8600000US96134,ZCTA5 96134,34896.0,96134
8600000US96135,ZCTA5 96135,30601.0,96135
8600000US96136,ZCTA5 96136,76437.11,96136
8600000US96137,ZCTA5 96137,49191.0,96137
8600000US96140,ZCTA5 96140,62500.0,96140
8600000US96141,ZCTA5 96141,69231.0,96141
8600000US96142,ZCTA5 96142,71184.0,96142
8600000US96143,ZCTA5 96143,51222.0,96143
8600000US96145,ZCTA5 96145,73875.0,96145
8600000US96146,ZCTA5 96146,76851.0,96146
8600000US96148,ZCTA5 96148,73611.0,96148
8600000US96150,ZCTA5 96150,57396.0,96150
8600000US96155,ZCTA5 96155,76437.11,96155
8600000US96161,ZCTA5 96161,98924.0,96161
